birth count,birth count_pct,county name,ethnicity desc,low birth weight ind desc,race catg desc,sort,year desc
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),African American  (Black),52711,2012
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),Asian,52714,2012
0,0.0,Van Wert,Unknown,Low birth weight (<2500g),Asian,52629,2012
0,0.0,Vinton,Hispanic,Low birth weight (<2500g),White,52683,2012
0,0.0,Vinton,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,52698,2012
0,0.0,Vinton,Hispanic,Low birth weight (<2500g),Asian,52671,2012
0,0.0,Van Wert,Unknown,Low birth weight (<2500g),African American  (Black),52626,2012
0,0.0,Vinton,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,52702,2012
0,0.0,Van Wert,Unknown,Normal birth weight (2500g+),White,52642,2012
0,0.0,Vinton,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52678,2012
0,0.0,Van Wert,Unknown,Low birth weight (<2500g),White,52641,2012
0,0.0,Van Wert,Unknown,Low birth weight (<2500g),Native American,52632,2012
0,0.0,Vinton,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,52681,2012
0,0.0,Vinton,Non-Hispanic,Normal birth weight (2500g+),Native American,52696,2012
0,0.0,Vinton,Hispanic,Normal birth weight (2500g+),African American  (Black),52669,2012
0,0.0,Warren,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52762,2012
0,0.0,Warren,Hispanic,Normal birth weight (2500g+),African American  (Black),52753,2012
146,92.4,Vinton,Non-Hispanic,Normal birth weight (2500g+),White,52705,2012
0,0.0,Vinton,Unknown,Low birth weight (<2500g),African American  (Black),52710,2012
0,0.0,Vinton,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,52701,2012
*,*,Vinton,Non-Hispanic,Low birth weight (<2500g),White,52704,2012
0,0.0,Vinton,Non-Hispanic,Low birth weight (<2500g),African American  (Black),52689,2012
0,0.0,Vinton,Hispanic,Low birth weight (<2500g),Native American,52674,2012
0,0.0,Vinton,Unknown,Low birth weight (<2500g),Asian,52713,2012
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),Native American,52717,2012
0,0.0,Vinton,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52699,2012
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52720,2012
*,*,Vinton,Hispanic,Normal birth weight (2500g+),White,52684,2012
0,0.0,Vinton,Unknown,Low birth weight (<2500g),White,52725,2012
0,0.0,Warren,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,52803,2012
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),White,52726,2012
0,0.0,Vinton,Unknown,Low birth weight (<2500g),Native American,52716,2012
*,*,Warren,Hispanic,Normal birth weight (2500g+),Native American,52759,2012
*,*,Warren,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,52764,2012
0,0.0,Warren,Hispanic,Low birth weight (<2500g),Native American,52758,2012
*,*,Warren,Non-Hispanic,Normal birth weight (2500g+),Native American,52780,2012
0,0.0,Vinton,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,52719,2012
0,0.0,Warren,Non-Hispanic,Low birth weight (<2500g),Native American,52779,2012
0,0.0,Warren,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,52785,2012
*,*,Warren,Non-Hispanic,Low birth weight (<2500g),African American  (Black),52773,2012
0,0.0,Vinton,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,52723,2012
46,82.1,Warren,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),52774,2012
*,*,Warren,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52783,2012
0,0.0,Warren,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,52761,2012
*,*,Warren,Hispanic,Normal birth weight (2500g+),Asian,52756,2012
0,0.0,Warren,Unknown,Low birth weight (<2500g),African American  (Black),52794,2012
0,0.0,Warren,Unknown,Normal birth weight (2500g+),African American  (Black),52795,2012
0,0.0,Warren,Hispanic,Low birth weight (<2500g),Asian,52755,2012
0,0.0,Vinton,Unknown,Low birth weight (<2500g),Unknown/Not Reported,52722,2012
0,0.0,Warren,Hispanic,Low birth weight (<2500g),African American  (Black),52752,2012
0,0.0,Warren,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,52782,2012
*,*,Warren,Hispanic,Low birth weight (<2500g),White,52767,2012
40,90.9,Warren,Hispanic,Normal birth weight (2500g+),White,52768,2012
25,96.2,Warren,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,52765,2012
0,0.0,Washington,Hispanic,Normal birth weight (2500g+),Asian,52840,2012
*,*,Warren,Non-Hispanic,Low birth weight (<2500g),Asian,52776,2012
*,*,Washington,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,52849,2012
0,0.0,Warren,Unknown,Normal birth weight (2500g+),Native American,52801,2012
*,*,Warren,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,52786,2012
126,88.1,Warren,Non-Hispanic,Normal birth weight (2500g+),Asian,52777,2012
0,0.0,Warren,Unknown,Normal birth weight (2500g+),White,52810,2012
0,0.0,Washington,Hispanic,Normal birth weight (2500g+),Native American,52843,2012
0,0.0,Warren,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52804,2012
0,0.0,Warren,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,52807,2012
0,0.0,Warren,Unknown,Low birth weight (<2500g),Asian,52797,2012
1,981,Warren,Non-Hispanic,Normal birth weight (2500g+),White,92,2012
0,0.0,Washington,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,52866,2012
0,0.0,Washington,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,52848,2012
155,7.3,Warren,Non-Hispanic,Low birth weight (<2500g),White,52788,2012
0,0.0,Warren,Unknown,Low birth weight (<2500g),Native American,52800,2012
0,0.0,Washington,Hispanic,Low birth weight (<2500g),Asian,52839,2012
*,*,Washington,Non-Hispanic,Normal birth weight (2500g+),Asian,52861,2012
0,0.0,Washington,Non-Hispanic,Normal birth weight (2500g+),Native American,52864,2012
0,0.0,Washington,Hispanic,Low birth weight (<2500g),African American  (Black),52836,2012
0,0.0,Washington,Unknown,Low birth weight (<2500g),Unknown/Not Reported,52890,2012
0,0.0,Washington,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,52870,2012
0,0.0,Washington,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52867,2012
0,0.0,Washington,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,52869,2012
569,93.0,Washington,Non-Hispanic,Normal birth weight (2500g+),White,52873,2012
0,0.0,Warren,Unknown,Low birth weight (<2500g),White,52809,2012
*,*,Washington,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),52858,2012
0,0.0,Washington,Unknown,Low birth weight (<2500g),Native American,52884,2012
*,*,Washington,Hispanic,Normal birth weight (2500g+),White,52852,2012
0,0.0,Warren,Unknown,Normal birth weight (2500g+),Asian,52798,2012
0,0.0,Washington,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,52846,2012
*,*,Washington,Hispanic,Normal birth weight (2500g+),African American  (Black),52837,2012
0,0.0,Washington,Unknown,Low birth weight (<2500g),African American  (Black),52878,2012
0,0.0,Washington,Non-Hispanic,Low birth weight (<2500g),Native American,52863,2012
0,0.0,Huron,Unknown,Total,Native American,26174,2009
*,*,Marion,Hispanic,Total,Unknown/Not Reported,57722,2013
0,0.0,Marion,Hispanic,Total,Native American,57716,2013
0,0.0,Marion,Unknown,Total,African American  (Black),57752,2013
*,*,Madison,Non-Hispanic,Total,Unknown/Not Reported,57575,2013
0,0.0,Marion,Hispanic,Total,Asian,57713,2013
*,*,Marion,Hispanic,Total,White,57725,2013
0,0.0,Madison,Non-Hispanic,Total,Pacific Islander/Hawaiian,57572,2013
0,0.0,Mahoning,Unknown,Total,African American  (Black),57668,2013
0,0.0,Mahoning,Unknown,Total,Pacific Islander/Hawaiian,57677,2013
*,*,Mahoning,Hispanic,Total,White,57641,2013
*,*,Medina,Hispanic,Total,White,57809,2013
*,*,Medina,Hispanic,Total,African American  (Black),57794,2013
0,0.0,Medina,Unknown,Total,African American  (Black),57836,2013
*,*,Marion,Non-Hispanic,Total,Unknown/Not Reported,57743,2013
*,*,Medina,Non-Hispanic,Total,Pacific Islander/Hawaiian,57824,2013
0,0.0,Mahoning,Non-Hispanic,Total,Pacific Islander/Hawaiian,57656,2013
0,0.0,Marion,Unknown,Total,White,57767,2013
0,0.0,Medina,Hispanic,Total,Pacific Islander/Hawaiian,57803,2013
0,0.0,Marion,Hispanic,Total,African American  (Black),57710,2013
*,*,Marion,Non-Hispanic,Total,African American  (Black),57731,2013
0,0.0,Meigs,Non-Hispanic,Total,Asian,57902,2013
0,0.0,Meigs,Non-Hispanic,Total,Pacific Islander/Hawaiian,57908,2013
0,0.0,Marion,Non-Hispanic,Total,Native American,57737,2013
0,0.0,Marion,Non-Hispanic,Total,Pacific Islander/Hawaiian,57740,2013
0,0.0,Medina,Unknown,Total,Unknown/Not Reported,57848,2013
0,0.0,Marion,Unknown,Total,Unknown/Not Reported,57764,2013
0,0.0,Meigs,Hispanic,Total,African American  (Black),57878,2013
0,0.0,Meigs,Unknown,Total,Native American,57926,2013
0,0.0,Meigs,Unknown,Total,African American  (Black),57920,2013
*,*,Medina,Non-Hispanic,Total,African American  (Black),57815,2013
*,*,Medina,Non-Hispanic,Total,Asian,57818,2013
702,100.0,Marion,Non-Hispanic,Total,White,57746,2013
*,*,Meigs,Hispanic,Total,Unknown/Not Reported,57890,2013
0,0.0,Medina,Unknown,Total,Asian,57839,2013
0,0.0,Mercer,Hispanic,Total,Asian,57965,2013
*,*,Mercer,Hispanic,Total,White,57977,2013
572,100.0,Mercer,Non-Hispanic,Total,White,57998,2013
0,0.0,Meigs,Unknown,Total,Unknown/Not Reported,57932,2013
1,580,Medina,Non-Hispanic,Total,White,100,2013
0,0.0,Mercer,Unknown,Total,African American  (Black),58004,2013
0,0.0,Meigs,Non-Hispanic,Total,Native American,57905,2013
0,0.0,Mercer,Hispanic,Total,Pacific Islander/Hawaiian,57971,2013
0,0.0,Mahoning,Non-Hispanic,Total,Native American,72941,2015
394,100.0,Lorain,Non-Hispanic,Total,African American  (Black),72683,2015
0,0.0,Lorain,Unknown,Total,African American  (Black),72704,2015
*,*,Lucas,Hispanic,Total,Unknown/Not Reported,72758,2015
*,*,Marion,Hispanic,Total,African American  (Black),72998,2015
*,*,Mahoning,Non-Hispanic,Total,Unknown/Not Reported,72947,2015
*,*,Marion,Hispanic,Total,Unknown/Not Reported,73010,2015
0,0.0,Madison,Unknown,Total,Native American,72878,2015
0,0.0,Madison,Unknown,Total,White,72887,2015
0,0.0,Madison,Non-Hispanic,Total,Pacific Islander/Hawaiian,72860,2015
0,0.0,Lorain,Unknown,Total,Asian,72707,2015
*,*,Marion,Hispanic,Total,White,73013,2015
0,0.0,Lucas,Hispanic,Total,Pacific Islander/Hawaiian,72755,2015
0,0.0,Mahoning,Unknown,Total,Native American,72962,2015
0,0.0,Mahoning,Unknown,Total,Unknown/Not Reported,72968,2015
45,100.0,Mahoning,Hispanic,Total,White,72929,2015
1,541,Lucas,Non-Hispanic,Total,African American  (Black),100,2015
0,0.0,Madison,Hispanic,Total,Pacific Islander/Hawaiian,72839,2015
*,*,Medina,Hispanic,Total,African American  (Black),73082,2015
*,*,Madison,Hispanic,Total,Unknown/Not Reported,72842,2015
0,0.0,Marion,Unknown,Total,African American  (Black),73040,2015
56,100.0,Lucas,Hispanic,Total,African American  (Black),72746,2015
0,0.0,Madison,Unknown,Total,Unknown/Not Reported,72884,2015
*,*,Mahoning,Hispanic,Total,African American  (Black),72914,2015
*,*,Mahoning,Non-Hispanic,Total,Asian,72938,2015
0,0.0,Medina,Hispanic,Total,Pacific Islander/Hawaiian,73091,2015
0,0.0,Mahoning,Hispanic,Total,Pacific Islander/Hawaiian,72923,2015
0,0.0,Mahoning,Non-Hispanic,Total,Pacific Islander/Hawaiian,72944,2015
617,100.0,Mahoning,Non-Hispanic,Total,African American  (Black),72935,2015
0,0.0,Marion,Non-Hispanic,Total,Pacific Islander/Hawaiian,73028,2015
0,0.0,Mahoning,Hispanic,Total,Asian,72917,2015
0,0.0,Marion,Hispanic,Total,Asian,73001,2015
*,*,Marion,Non-Hispanic,Total,Unknown/Not Reported,73031,2015
0,0.0,Medina,Unknown,Total,African American  (Black),73124,2015
0,0.0,Marion,Hispanic,Total,Native American,73004,2015
0,0.0,Marion,Unknown,Total,Asian,73043,2015
1,556,Mahoning,Non-Hispanic,Total,White,100,2015
0,0.0,Marion,Non-Hispanic,Total,Native American,73025,2015
0,0.0,Marion,Unknown,Total,Pacific Islander/Hawaiian,73049,2015
0,0.0,Meigs,Hispanic,Total,White,73181,2015
0,0.0,Meigs,Non-Hispanic,Total,Asian,73190,2015
*,*,Marion,Non-Hispanic,Total,Asian,73022,2015
*,*,Medina,Hispanic,Total,Unknown/Not Reported,73094,2015
0,0.0,Mahoning,Unknown,Total,African American  (Black),72956,2015
0,0.0,Marion,Hispanic,Total,Pacific Islander/Hawaiian,73007,2015
*,*,Marion,Non-Hispanic,Total,African American  (Black),73019,2015
0,0.0,Marion,Unknown,Total,Unknown/Not Reported,73052,2015
31,100.0,Medina,Hispanic,Total,White,73097,2015
0,0.0,Medina,Non-Hispanic,Total,Native American,73109,2015
*,*,Medina,Hispanic,Total,Asian,73085,2015
687,100.0,Marion,Non-Hispanic,Total,White,73034,2015
0,0.0,Marion,Unknown,Total,White,73055,2015
0,0.0,Meigs,Unknown,Total,Native American,73214,2015
0,0.0,Marion,Unknown,Total,Native American,73046,2015
0,0.0,Meigs,Hispanic,Total,Native American,73172,2015
0,0.0,Meigs,Hispanic,Total,Pacific Islander/Hawaiian,73175,2015
0,0.0,Meigs,Non-Hispanic,Total,Pacific Islander/Hawaiian,73196,2015
*,*,Meigs,Non-Hispanic,Total,White,73202,2015
0,0.0,Medina,Unknown,Total,Asian,73127,2015
0,0.0,Mahoning,Unknown,Total,Pacific Islander/Hawaiian,72965,2015
0,0.0,Meigs,Unknown,Total,Asian,73211,2015
0,0.0,Medina,Hispanic,Total,Native American,73088,2015
1,620,Medina,Non-Hispanic,Total,White,100,2015
*,*,Medina,Non-Hispanic,Total,African American  (Black),73103,2015
*,*,Meigs,Non-Hispanic,Total,African American  (Black),73187,2015
0,0.0,Meigs,Non-Hispanic,Total,Native American,73193,2015
0,0.0,Mercer,Unknown,Total,Pacific Islander/Hawaiian,73301,2015
*,*,Mercer,Hispanic,Total,Unknown/Not Reported,73262,2015
0,0.0,Meigs,Unknown,Total,Unknown/Not Reported,73220,2015
0,0.0,Medina,Unknown,Total,Native American,73130,2015
0,0.0,Mercer,Hispanic,Total,Asian,73253,2015
0,0.0,Medina,Non-Hispanic,Total,Unknown/Not Reported,73115,2015
0,0.0,Darke,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,39765,2011
0,0.0,Cuyahoga,Unknown,Low birth weight (<2500g),African American  (Black),32046,2010
*,*,Jefferson,Hispanic,Total,White,49241,2012
*,*,Jefferson,Non-Hispanic,Total,African American  (Black),49247,2012
740,100.0,Knox,Non-Hispanic,Total,White,49346,2012
0,0.0,Jackson,Unknown,Total,White,49199,2012
540,100.0,Jefferson,Non-Hispanic,Total,White,49262,2012
0,0.0,Jackson,Unknown,Total,Pacific Islander/Hawaiian,49193,2012
*,*,Jefferson,Non-Hispanic,Total,Unknown/Not Reported,49259,2012
0,0.0,Jefferson,Unknown,Total,Asian,49271,2012
0,0.0,Knox,Hispanic,Total,African American  (Black),49310,2012
0,0.0,Jefferson,Unknown,Total,Native American,49274,2012
*,*,Knox,Hispanic,Total,Unknown/Not Reported,49322,2012
0,0.0,Summit,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,14041,2007
247,92.5,Carroll,Non-Hispanic,Normal birth weight (2500g+),White,54301,2013
0,0.0,Champaign,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,54357,2013
0,0.0,Carroll,Hispanic,Low birth weight (<2500g),Native American,54270,2013
0,0.0,Champaign,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,54360,2013
*,*,Putnam,Hispanic,Normal birth weight (2500g+),Asian,28648,2009
32,6.7,Preble,Non-Hispanic,Low birth weight (<2500g),White,28596,2009
*,*,Putnam,Hispanic,Low birth weight (<2500g),White,28659,2009
0,0.0,Preble,Unknown,Normal birth weight (2500g+),Asian,28606,2009
0,0.0,Putnam,Non-Hispanic,Normal birth weight (2500g+),Native American,28672,2009
0,0.0,Preble,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,28590,2009
0,0.0,Preble,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28591,2009
0,0.0,Putnam,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),28666,2009
0,0.0,Preble,Unknown,Normal birth weight (2500g+),White,28618,2009
0,0.0,Putnam,Unknown,Low birth weight (<2500g),African American  (Black),28686,2009
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,28677,2009
0,0.0,Putnam,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,28653,2009
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),Asian,28668,2009
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),African American  (Black),28665,2009
0,0.0,Preble,Unknown,Normal birth weight (2500g+),Native American,28609,2009
0,0.0,Putnam,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,28656,2009
0,0.0,Putnam,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,28657,2009
0,0.0,Putnam,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28675,2009
0,0.0,Putnam,Unknown,Low birth weight (<2500g),Native American,28692,2009
0,0.0,Preble,Unknown,Low birth weight (<2500g),White,28617,2009
*,*,Richland,Hispanic,Normal birth weight (2500g+),Native American,28735,2009
*,*,Putnam,Non-Hispanic,Low birth weight (<2500g),White,28680,2009
0,0.0,Putnam,Hispanic,Low birth weight (<2500g),Native American,28650,2009
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,28674,2009
0,0.0,Putnam,Unknown,Low birth weight (<2500g),White,28701,2009
0,0.0,Richland,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,28740,2009
0,0.0,Richland,Hispanic,Low birth weight (<2500g),Native American,28734,2009
*,*,Richland,Hispanic,Normal birth weight (2500g+),African American  (Black),28729,2009
0,0.0,Richland,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,28737,2009
0,0.0,Putnam,Unknown,Normal birth weight (2500g+),African American  (Black),28687,2009
0,0.0,Putnam,Unknown,Normal birth weight (2500g+),Asian,28690,2009
0,0.0,Putnam,Unknown,Normal birth weight (2500g+),White,28702,2009
0,0.0,Putnam,Non-Hispanic,Normal birth weight (2500g+),Asian,28669,2009
*,*,Richland,Hispanic,Normal birth weight (2500g+),White,28744,2009
0,0.0,Richland,Hispanic,Low birth weight (<2500g),Asian,28731,2009
0,0.0,Putnam,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,28678,2009
0,0.0,Putnam,Unknown,Low birth weight (<2500g),Unknown/Not Reported,28698,2009
*,*,Richland,Hispanic,Normal birth weight (2500g+),Asian,28732,2009
0,0.0,Putnam,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,28695,2009
0,0.0,Putnam,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,28699,2009
0,0.0,Putnam,Unknown,Low birth weight (<2500g),Asian,28689,2009
0,0.0,Richland,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,28741,2009
432,94.9,Putnam,Non-Hispanic,Normal birth weight (2500g+),White,28681,2009
0,0.0,Putnam,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28696,2009
142,89.9,Richland,Non-Hispanic,Normal birth weight (2500g+),African American  (Black),28750,2009
0,0.0,Richland,Unknown,Low birth weight (<2500g),African American  (Black),28770,2009
0,0.0,Richland,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,28758,2009
0,0.0,Putnam,Unknown,Normal birth weight (2500g+),Native American,28693,2009
*,*,Richland,Non-Hispanic,Low birth weight (<2500g),African American  (Black),28749,2009
*,*,Richland,Hispanic,Low birth weight (<2500g),White,28743,2009
0,0.0,Richland,Hispanic,Low birth weight (<2500g),African American  (Black),28728,2009
0,0.0,Preble,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,28615,2009
0,0.0,Putnam,Non-Hispanic,Low birth weight (<2500g),Native American,28671,2009
0,0.0,Richland,Unknown,Normal birth weight (2500g+),African American  (Black),28771,2009
0,0.0,Richland,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28738,2009
0,0.0,Richland,Non-Hispanic,Normal birth weight (2500g+),Native American,28756,2009
0,0.0,Richland,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,28762,2009
*,*,Richland,Non-Hispanic,Low birth weight (<2500g),Asian,28752,2009
0,0.0,Richland,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,28761,2009
0,0.0,Richland,Unknown,Low birth weight (<2500g),Asian,28773,2009
*,*,Richland,Non-Hispanic,Low birth weight (<2500g),Native American,28755,2009
0,0.0,Richland,Unknown,Low birth weight (<2500g),White,28785,2009
1,213,Richland,Non-Hispanic,Normal birth weight (2500g+),White,91,2009
0,0.0,Richland,Unknown,Normal birth weight (2500g+),Native American,28777,2009
0,0.0,Richland,Unknown,Low birth weight (<2500g),Pacific Islander/Hawaiian,28779,2009
*,*,Ross,Hispanic,Low birth weight (<2500g),African American  (Black),28812,2009
0,0.0,Richland,Unknown,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28780,2009
0,0.0,Richland,Unknown,Normal birth weight (2500g+),Asian,28774,2009
0,0.0,Ross,Hispanic,Low birth weight (<2500g),Native American,28818,2009
0,0.0,Ross,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,28821,2009
0,0.0,Richland,Unknown,Normal birth weight (2500g+),White,28786,2009
0,0.0,Richland,Unknown,Low birth weight (<2500g),Unknown/Not Reported,28782,2009
*,*,Richland,Non-Hispanic,Normal birth weight (2500g+),Asian,28753,2009
0,0.0,Richland,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,28783,2009
0,0.0,Ross,Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28822,2009
115,8.7,Richland,Non-Hispanic,Low birth weight (<2500g),White,28764,2009
0,0.0,Richland,Unknown,Low birth weight (<2500g),Native American,28776,2009
*,*,Ross,Hispanic,Low birth weight (<2500g),White,28827,2009
*,*,Ross,Non-Hispanic,Low birth weight (<2500g),Asian,28836,2009
0,0.0,Ross,Hispanic,Low birth weight (<2500g),Asian,28815,2009
0,0.0,Richland,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28759,2009
*,*,Ross,Non-Hispanic,Normal birth weight (2500g+),Asian,28837,2009
0,0.0,Ross,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,28843,2009
0,0.0,Ross,Non-Hispanic,Low birth weight (<2500g),Native American,28839,2009
0,0.0,Ross,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,28825,2009
0,0.0,Ross,Hispanic,Normal birth weight (2500g+),Native American,28819,2009
0,0.0,Clinton,Hispanic,Total,Unknown/Not Reported,24038,2009
0,0.0,Clinton,Unknown,Total,Native American,24074,2009
*,*,Champaign,Non-Hispanic,Total,White,62030,2014
0,0.0,Brown,Unknown,Total,Pacific Islander/Hawaiian,61793,2014
443,100.0,Butler,Non-Hispanic,Total,African American  (Black),61847,2014
0,0.0,Carroll,Non-Hispanic,Total,African American  (Black),61931,2014
0,0.0,Carroll,Non-Hispanic,Total,Pacific Islander/Hawaiian,61940,2014
0,0.0,Carroll,Non-Hispanic,Total,Unknown/Not Reported,61943,2014
*,*,Carroll,Hispanic,Total,White,61925,2014
0,0.0,Carroll,Non-Hispanic,Total,Asian,61934,2014
*,*,Champaign,Non-Hispanic,Total,Asian,62018,2014
0,0.0,Champaign,Hispanic,Total,Pacific Islander/Hawaiian,62003,2014
*,*,Butler,Non-Hispanic,Total,Asian,61850,2014
0,0.0,Butler,Unknown,Total,Pacific Islander/Hawaiian,61877,2014
0,0.0,Carroll,Hispanic,Total,Asian,61913,2014
0,0.0,Champaign,Unknown,Total,Native American,62042,2014
0,0.0,Carroll,Non-Hispanic,Total,Native American,61937,2014
*,*,Champaign,Hispanic,Total,White,62009,2014
*,*,Clark,Hispanic,Total,Asian,62081,2014
0,0.0,Champaign,Unknown,Total,African American  (Black),62036,2014
0,0.0,Carroll,Unknown,Total,Pacific Islander/Hawaiian,61961,2014
0,0.0,Carroll,Hispanic,Total,Pacific Islander/Hawaiian,61919,2014
0,0.0,Carroll,Unknown,Total,African American  (Black),61952,2014
0,0.0,Carroll,Unknown,Total,Native American,61958,2014
1,298,Clark,Non-Hispanic,Total,White,100,2014
0,0.0,Butler,Unknown,Total,Asian,61871,2014
0,0.0,Champaign,Unknown,Total,Asian,62039,2014
*,*,Clark,Hispanic,Total,African American  (Black),62078,2014
*,*,Unknown,Non-Hispanic,Normal birth weight (2500g+),Native American,45724,2011
0,0.0,NonOH,Non-Hispanic,Normal birth weight (2500g+),Pacific Islander/Hawaiian,45643,2011
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),Asian,45699,2011
0,0.0,Unknown,Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,45709,2011
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),Native American,45661,2011
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),White,45670,2011
0,0.0,Unknown,Unknown,Low birth weight (<2500g),African American  (Black),45738,2011
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),African American  (Black),45696,2011
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,45705,2011
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),Unknown/Not Reported,45667,2011
0,0.0,NonOH,Unknown,Low birth weight (<2500g),Native American,45660,2011
0,0.0,NonOH,Unknown,Normal birth weight (2500g+),African American  (Black),45655,2011
0,0.0,Unknown,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,45708,2011
*,*,Unknown,Hispanic,Normal birth weight (2500g+),White,45712,2011
0,0.0,Unknown,Unknown,Normal birth weight (2500g+),Asian,45742,2011
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,45726,2011
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),Asian,45721,2011
0,0.0,Unknown,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,45729,2011
0,0.0,Adams,Hispanic,Low birth weight (<2500g),African American  (Black),45864,2012
0,0.0,Unknown,Non-Hispanic,Normal birth weight (2500g+),Unknown/Not Reported,45730,2011
*,*,Montgomery,Hispanic,Low birth weight (<2500g),Unknown/Not Reported,58224,2013
0,0.0,Montgomery,Unknown,Normal birth weight (2500g+),Native American,58261,2013
0,0.0,Monroe,Unknown,Normal birth weight (2500g+),Asian,58174,2013
0,0.0,Montgomery,Hispanic,Low birth weight (<2500g),Pacific Islander/Hawaiian,58221,2013
0,0.0,Montgomery,Unknown,Low birth weight (<2500g),African American  (Black),58254,2013
6,9.1,Montgomery,Hispanic,Low birth weight (<2500g),White,58227,2013
3,5.9,Montgomery,Non-Hispanic,Low birth weight (<2500g),Unknown/Not Reported,58245,2013
